uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
1a78f2c4-652b-47bc-94a0-a36374d540fd,D16,WREF,WREF_005,WREF_005.basePlot.bgc,2023-07-10T18:29:00Z,2023-07-10T18:29:00Z,WREF.peakGreenness.2023,NEON.DOC.014048vO,WREF_005-O-39-20230710,WREF_005-O-20230710-COMP,B00000041936,OK,NA,0000-0003-1989-8722,NA,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,WREF,2023,sls_metagenomicsPooling
de372cb7-6f83-4b27-8fdf-1cb2907646c2,D16,WREF,WREF_071,WREF_071.basePlot.bgc,2023-07-10T18:56:00Z,2023-07-10T18:56:00Z,WREF.peakGreenness.2023,NEON.DOC.014048vO,WREF_071-M-23-20230710,WREF_071-M-20230710-COMP,B00000121563,OK,NA,0000-0003-1989-8722,NA,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,WREF,2023,sls_metagenomicsPooling
ad7e6d32-bad5-4983-a07f-11f9d9df9d9d,D16,WREF,WREF_071,WREF_071.basePlot.bgc,2023-07-10T18:56:00Z,2023-07-10T18:56:00Z,WREF.peakGreenness.2023,NEON.DOC.014048vO,WREF_071-O-23-20230710,WREF_071-O-20230710-COMP,B00000121561,OK,NA,0000-0003-1989-8722,NA,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,WREF,2023,sls_metagenomicsPooling
f88a9e9c-10b0-4464-99c9-09d03c1d6385,D16,WREF,WREF_073,WREF_073.basePlot.bgc,2023-07-10T21:16:00Z,2023-07-10T21:16:00Z,WREF.peakGreenness.2023,NEON.DOC.014048vO,WREF_073-M-41-20230710,WREF_073-M-20230710-COMP,B00000121562,OK,NA,0000-0003-1989-8722,NA,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,WREF,2023,sls_metagenomicsPooling
d1ee698f-059c-4e01-9f7f-7d27a3f15d79,D16,WREF,WREF_007,WREF_007.basePlot.bgc,2023-07-10T21:32:00Z,2023-07-10T21:32:00Z,WREF.peakGreenness.2023,NEON.DOC.014048vO,WREF_007-O-41-20230710,WREF_007-O-20230710-COMP,B00000120593,OK,NA,0000-0003-1989-8722,NA,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,WREF,2023,sls_metagenomicsPooling
219ee319-06ee-4d2a-8c48-293064ca4f89,D16,WREF,WREF_008,WREF_008.basePlot.bgc,2023-07-12T17:02:00Z,2023-07-12T17:02:00Z,WREF.peakGreenness.2023,NEON.DOC.014048vO,WREF_008-O-23-20230712,WREF_008-O-20230712-COMP,B00000041931,OK,NA,0000-0003-1989-8722,NA,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,WREF,2023,sls_metagenomicsPooling
e65342c4-4b06-49bc-b559-915db06be29e,D16,WREF,WREF_070,WREF_070.basePlot.bgc,2023-07-12T17:03:00Z,2023-07-12T17:03:00Z,WREF.peakGreenness.2023,NEON.DOC.014048vO,WREF_070-M-41-20230712,WREF_070-M-20230712-COMP,B00000041927,OK,NA,0000-0001-6193-1800,NA,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,WREF,2023,sls_metagenomicsPooling
b3576a69-fd19-41aa-b004-71d9f1018cd3,D16,WREF,WREF_003,WREF_003.basePlot.bgc,2023-07-12T18:30:00Z,2023-07-12T18:30:00Z,WREF.peakGreenness.2023,NEON.DOC.014048vO,WREF_003-O-23-20230712,WREF_003-O-20230712-COMP,B00000041937,OK,NA,0000-0003-1989-8722,NA,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,WREF,2023,sls_metagenomicsPooling
68a3c7c8-51b1-4cc0-9eb0-eb1b9c520bdd,D16,WREF,WREF_072,WREF_072.basePlot.bgc,2023-07-12T18:50:00Z,2023-07-12T18:50:00Z,WREF.peakGreenness.2023,NEON.DOC.014048vO,WREF_072-O-41-20230712,WREF_072-O-20230712-COMP,B00000041923,OK,NA,0000-0001-6193-1800,NA,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,WREF,2023,sls_metagenomicsPooling
e9c783cd-b8d7-405f-b808-4ed9b735e10b,D16,WREF,WREF_072,WREF_072.basePlot.bgc,2023-07-12T18:50:00Z,2023-07-12T18:50:00Z,WREF.peakGreenness.2023,NEON.DOC.014048vO,WREF_072-M-41-20230712,WREF_072-M-20230712-COMP,B00000121503,OK,NA,0000-0001-6193-1800,NA,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,WREF,2023,sls_metagenomicsPooling
22ec3f96-22ef-47a2-bf33-624541e83e20,D16,WREF,WREF_004,WREF_004.basePlot.bgc,2023-07-12T20:09:00Z,2023-07-12T20:09:00Z,WREF.peakGreenness.2023,NEON.DOC.014048vO,WREF_004-O-21-20230712,WREF_004-O-20230712-COMP,B00000120602,OK,NA,0000-0003-1989-8722,NA,NA,20251217T193725Z,RELEASE-2026,DP1.10086.001,WREF,2023,sls_metagenomicsPooling
