uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
c74dd6bc-bbbb-49ad-ad98-36a01505eefd,D16,WREF,WREF_007,WREF_007.basePlot.bgc,2020-07-22T18:08:00Z,2020-07-22T18:45:00Z,WREF.peakGreenness.2020,NEON.DOC.014048vN,WREF_007-O-33-38.5-20200722|WREF_007-O-7.5-7-20200722,WREF_007-O-20200722-COMP,B00000053657,OK,NA,0000-0001-9713-5304,NA,NA,20251217T193719Z,RELEASE-2026,DP1.10086.001,WREF,2020,sls_metagenomicsPooling
233b4d3e-cbf4-4712-86de-a2c184aac64a,D16,WREF,WREF_007,WREF_007.basePlot.bgc,2020-07-22T19:16:00Z,2020-07-22T19:16:00Z,WREF.peakGreenness.2020,NEON.DOC.014048vN,WREF_007-M-29-2.5-20200722,WREF_007-M-20200722-COMP,B00000053658,OK,NA,0000-0002-7203-5072,NA,NA,20251217T193719Z,RELEASE-2026,DP1.10086.001,WREF,2020,sls_metagenomicsPooling
