uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
13744d6f-ba2d-40cb-8a68-d177597afe84,D05,STEI,STEI_002,STEI_002.basePlot.bgc,2022-07-12T14:59:00Z,2022-07-12T16:15:00Z,STEI.peakGreenness.2022,NEON.DOC.014048vO,STEI_002-M-21-20220712|STEI_002-M-39-20220712|STEI_002-M-23-20220712,STEI_002-M-20220712-COMP,B00000081178,OK,NA,0000-0002-8164-7759,NA,NA,20251217T193957Z,RELEASE-2026,DP1.10086.001,STEI,2022,sls_metagenomicsPooling
444a5409-e2bf-4ae8-8875-d0d74a96856a,D05,STEI,STEI_004,STEI_004.basePlot.bgc,2022-07-12T15:09:00Z,2022-07-12T16:36:00Z,STEI.peakGreenness.2022,NEON.DOC.014048vO,STEI_004-M-41-20220712|STEI_004-M-23-20220712|STEI_004-M-39-20220712,STEI_004-M-20220712-COMP,B00000081174,OK,NA,0000-0002-5484-7763,NA,NA,20251217T193957Z,RELEASE-2026,DP1.10086.001,STEI,2022,sls_metagenomicsPooling
aa865656-872e-440e-a3da-1398e857a95c,D05,STEI,STEI_021,STEI_021.basePlot.bgc,2022-07-12T15:38:00Z,2022-07-12T17:15:00Z,STEI.peakGreenness.2022,NEON.DOC.014048vO,STEI_021-O-41-20220712|STEI_021-O-23-20220712|STEI_021-O-21-20220712,STEI_021-O-20220712-COMP,B00000081169,OK,NA,0000-0002-5484-7763,NA,NA,20251217T193957Z,RELEASE-2026,DP1.10086.001,STEI,2022,sls_metagenomicsPooling
c569335b-969c-4373-ac27-c287d281d264,D05,STEI,STEI_008,STEI_008.basePlot.bgc,2022-07-12T17:54:00Z,2022-07-12T18:51:00Z,STEI.peakGreenness.2022,NEON.DOC.014048vO,STEI_008-M-41-20220712|STEI_008-M-21-20220712|STEI_008-M-39-20220712,STEI_008-M-20220712-COMP,B00000081172,OK,NA,0000-0002-5484-7763,NA,NA,20251217T193957Z,RELEASE-2026,DP1.10086.001,STEI,2022,sls_metagenomicsPooling
7329f2db-1ab6-44a4-b447-a9cc084c91b3,D05,STEI,STEI_001,STEI_001.basePlot.bgc,2022-07-12T18:40:00Z,2022-07-12T18:54:00Z,STEI.peakGreenness.2022,NEON.DOC.014048vO,STEI_001-M-21-20220712|STEI_001-M-23-20220712,STEI_001-M-20220712-COMP,B00000081180,OK,NA,0000-0002-8164-7759,NA,NA,20251217T193957Z,RELEASE-2026,DP1.10086.001,STEI,2022,sls_metagenomicsPooling
1d6300fe-f0ed-48db-a34b-f76773cbfc3c,D05,STEI,STEI_003,STEI_003.basePlot.bgc,2022-07-12T19:00:00Z,2022-07-12T19:21:00Z,STEI.peakGreenness.2022,NEON.DOC.014048vO,STEI_003-M-41-20220712|STEI_003-M-39-20220712,STEI_003-M-20220712-COMP,B00000081175,OK,NA,0000-0002-5484-7763,NA,NA,20251217T193957Z,RELEASE-2026,DP1.10086.001,STEI,2022,sls_metagenomicsPooling
8c73f2f0-7f85-495b-9fb0-030f8447275e,D05,STEI,STEI_059,STEI_059.basePlot.bgc,2022-07-13T13:22:00Z,2022-07-13T14:38:00Z,STEI.peakGreenness.2022,NEON.DOC.014048vO,STEI_059-M-41-20220713|STEI_059-M-23-20220713|STEI_059-M-39-20220713,STEI_059-M-20220713-COMP,B00000081162,OK,NA,0000-0001-8860-6856,NA,NA,20251217T193957Z,RELEASE-2026,DP1.10086.001,STEI,2022,sls_metagenomicsPooling
66ca0100-36d7-497c-8dde-153fefeb9c1b,D05,STEI,STEI_047,STEI_047.basePlot.bgc,2022-07-13T15:46:00Z,2022-07-13T16:39:00Z,STEI.peakGreenness.2022,NEON.DOC.014048vO,STEI_047-M-41-20220713|STEI_047-M-39-20220713|STEI_047-M-23-20220713,STEI_047-M-20220713-COMP,B00000081167,OK,NA,0000-0001-8860-6856,NA,NA,20251217T193957Z,RELEASE-2026,DP1.10086.001,STEI,2022,sls_metagenomicsPooling
673b5a4b-161e-4232-a6d9-e6d21afce219,D05,STEI,STEI_053,STEI_053.basePlot.bgc,2022-07-13T17:15:00Z,2022-07-13T18:24:00Z,STEI.peakGreenness.2022,NEON.DOC.014048vO,STEI_053-M-41-20220713|STEI_053-M-39-20220713|STEI_053-M-23-20220713,STEI_053-M-20220713-COMP,B00000081163,OK,NA,0000-0001-8860-6856,NA,NA,20251217T193957Z,RELEASE-2026,DP1.10086.001,STEI,2022,sls_metagenomicsPooling
6156d9f5-aa9a-4013-8cb9-9702ad444066,D05,STEI,STEI_060,STEI_060.basePlot.bgc,2022-07-13T19:59:00Z,2022-07-13T19:59:00Z,STEI.peakGreenness.2022,NEON.DOC.014048vO,STEI_060-O-23-20220713,STEI_060-O-20220713-COMP,B00000081166,OK,NA,0000-0001-8860-6856,NA,NA,20251217T193957Z,RELEASE-2026,DP1.10086.001,STEI,2022,sls_metagenomicsPooling
2fd9c1cf-59bd-4e0d-a54e-17531a7c7611,D05,STEI,STEI_060,STEI_060.basePlot.bgc,2022-07-13T19:59:00Z,2022-07-13T21:05:00Z,STEI.peakGreenness.2022,NEON.DOC.014048vO,STEI_060-M-23-20220713|STEI_060-M-39-20220713,STEI_060-M-20220713-COMP,B00000081165,OK,NA,0000-0001-8860-6856,NA,NA,20251217T193957Z,RELEASE-2026,DP1.10086.001,STEI,2022,sls_metagenomicsPooling
