uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
67b2a143-acd7-48e3-b1d9-2458b7b119de,D12,YELL,YELL_051,YELL_051.basePlot.bgc,2023-08-01T16:54:00Z,2023-08-01T17:24:00Z,YELL.peakGreenness.2023,NEON.DOC.014048vO,YELL_051-M-21-20230801|YELL_051-M-23-20230801,YELL_051-M-20230801-COMP,B00000038653,OK,NA,0009-0006-1507-643X,The following samples included in the composite are from resampled locations: YELL_051-M-21-20230801,location-resampled,20251217T193655Z,RELEASE-2026,DP1.10086.001,YELL,2023,sls_metagenomicsPooling
ddd51405-496d-4ca5-a47d-a72693173466,D12,YELL,YELL_048,YELL_048.basePlot.bgc,2023-08-01T17:09:00Z,2023-08-01T17:57:00Z,YELL.peakGreenness.2023,NEON.DOC.014048vO,YELL_048-M-39-20230801|YELL_048-M-21-20230801,YELL_048-M-20230801-COMP,B00000039537,OK,NA,0009-0004-4955-7034,"The following samples included in the composite are from resampled locations: YELL_048-M-39-20230801, YELL_048-M-21-20230801",location-resampled,20251217T193655Z,RELEASE-2026,DP1.10086.001,YELL,2023,sls_metagenomicsPooling
dd11005a-ecad-4073-b85f-dbd185136243,D12,YELL,YELL_046,YELL_046.basePlot.bgc,2023-08-01T19:18:00Z,2023-08-01T19:39:00Z,YELL.peakGreenness.2023,NEON.DOC.014048vO,YELL_046-M-23-20230801|YELL_046-M-39-20230801,YELL_046-M-20230801-COMP,B00000039541,OK,NA,0009-0004-4955-7034,"The following samples included in the composite are from resampled locations: YELL_046-M-23-20230801, YELL_046-M-39-20230801",location-resampled,20251217T193655Z,RELEASE-2026,DP1.10086.001,YELL,2023,sls_metagenomicsPooling
cf3c754f-e35e-4fea-b186-b1c709770ebd,D12,YELL,YELL_002,YELL_002.basePlot.bgc,2023-08-01T19:43:00Z,2023-08-01T20:06:00Z,YELL.peakGreenness.2023,NEON.DOC.014048vO,YELL_002-M-21-20230801|YELL_002-M-23-20230801,YELL_002-M-20230801-COMP,B00000040160,OK,NA,0009-0006-1507-643X,NA,NA,20251217T193655Z,RELEASE-2026,DP1.10086.001,YELL,2023,sls_metagenomicsPooling
86e86ae5-8234-4e98-8615-2fa714c6231d,D12,YELL,YELL_052,YELL_052.basePlot.bgc,2023-08-02T17:06:00Z,2023-08-02T17:42:00Z,YELL.peakGreenness.2023,NEON.DOC.014048vO,YELL_052-M-23-20230802|YELL_052-M-41-20230802,YELL_052-M-20230802-COMP,B00000039533,OK,NA,0000-0002-3973-0882,"The following samples included in the composite are from resampled locations: YELL_052-M-41-20230802, YELL_052-M-23-20230802",location-resampled,20251217T193655Z,RELEASE-2026,DP1.10086.001,YELL,2023,sls_metagenomicsPooling
a31fc35c-e49e-4757-9077-9f1339241c5d,D12,YELL,YELL_012,YELL_012.basePlot.bgc,2023-08-02T17:45:00Z,2023-08-02T18:18:00Z,YELL.peakGreenness.2023,NEON.DOC.014048vO,YELL_012-M-23-20230802|YELL_012-M-21-20230802,YELL_012-M-20230802-COMP,B00000040169,OK,NA,0009-0000-8439-7188,NA,NA,20251217T193655Z,RELEASE-2026,DP1.10086.001,YELL,2023,sls_metagenomicsPooling
bc511d0a-de52-407b-b498-88e089b274bf,D12,YELL,YELL_009,YELL_009.basePlot.bgc,2023-08-02T20:04:00Z,2023-08-02T20:04:00Z,YELL.peakGreenness.2023,NEON.DOC.014048vO,YELL_009-M-41-20230802,YELL_009-M-20230802-COMP,B00000040175,OK,NA,0000-0002-3973-0882,NA,NA,20251217T193655Z,RELEASE-2026,DP1.10086.001,YELL,2023,sls_metagenomicsPooling
9d7eb721-f812-4bda-ba91-86fb2e883bed,D12,YELL,YELL_003,YELL_003.basePlot.bgc,2023-08-02T20:22:00Z,2023-08-02T20:59:00Z,YELL.peakGreenness.2023,NEON.DOC.014048vO,YELL_003-M-21-20230802|YELL_003-M-23-20230802,YELL_003-M-20230802-COMP,B00000039486,OK,NA,0009-0000-8439-7188,NA,NA,20251217T193655Z,RELEASE-2026,DP1.10086.001,YELL,2023,sls_metagenomicsPooling
bfffd432-fcb0-4cab-b4c7-e22344c2f1e7,D12,YELL,YELL_016,YELL_016.basePlot.bgc,2023-08-03T16:58:00Z,2023-08-03T16:58:00Z,YELL.peakGreenness.2023,NEON.DOC.014048vO,YELL_016-M-41-20230803,YELL_016-M-20230803-COMP,B00000040159,OK,NA,0009-0004-7301-0178,The following samples included in the composite are from resampled locations: YELL_016-M-41-20230803,location-resampled,20251217T193655Z,RELEASE-2026,DP1.10086.001,YELL,2023,sls_metagenomicsPooling
523af106-4f47-4b80-b7c7-282795e0ee65,D12,YELL,YELL_005,YELL_005.basePlot.bgc,2023-08-07T17:16:00Z,2023-08-07T18:35:00Z,YELL.peakGreenness.2023,NEON.DOC.014048vO,YELL_005-M-23-20230807|YELL_005-M-21-20230807|YELL_005-M-39-20230807,YELL_005-M-20230807-COMP,B00000040174,OK,NA,0009-0006-1507-643X,NA,NA,20251217T193655Z,RELEASE-2026,DP1.10086.001,YELL,2023,sls_metagenomicsPooling
