uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
e4f68f77-4123-43c3-85f1-5c5ca0b5ef96,D19,BONA,BONA_013,BONA_013.basePlot.bgc,2024-07-10T21:07:00Z,2024-07-10T21:07:00Z,BONA.peakGreenness.2024,NEON.DOC.014048vP,BONA_013-O-39-20240710,BONA_013-O-20240710-COMP,B00000171246,OK,2024-07-10T21:07:00Z,0009-0002-1350-1448,NA,NA,20251217T194013Z,RELEASE-2026,DP1.10086.001,BONA,2024,sls_metagenomicsPooling
14ead904-6204-443b-8839-482ab4678283,D19,BONA,BONA_013,BONA_013.basePlot.bgc,2024-07-10T21:07:00Z,2024-07-10T23:13:00Z,BONA.peakGreenness.2024,NEON.DOC.014048vP,BONA_013-M-23-20240710|BONA_013-M-41-20240710|BONA_013-M-39-20240710,BONA_013-M-20240710-COMP,B00000171242,OK,2024-07-10T23:13:00Z,0009-0002-1350-1448,NA,NA,20251217T194013Z,RELEASE-2026,DP1.10086.001,BONA,2024,sls_metagenomicsPooling
