uid,domainID,siteID,plotID,namedLocation,startDate,collectDate,eventID,samplingProtocolVersion,genomicsPooledIDList,genomicsSampleID,genomicsSampleCode,sampleCondition,processedDate,processedBy,remarks,genomicsDataQF,publicationDate,release,dpID,site_download,year_download,source_table
c269e6da-d319-4b6e-be67-82d09a3fdf23,D03,OSBS,OSBS_002,OSBS_002.basePlot.bgc,2023-07-10T16:02:00Z,2023-07-10T16:27:00Z,OSBS.peakGreenness.2023,NEON.DOC.014048vO,OSBS_002-M-21-20230710|OSBS_002-M-39-20230710|OSBS_002-M-41-20230710,OSBS_002-M-20230710-COMP,B00000073555,OK,NA,0000-0003-0743-8788,NA,NA,20251217T193445Z,RELEASE-2026,DP1.10086.001,OSBS,2023,sls_metagenomicsPooling
b05ade41-6ddc-4be6-a58c-bb62f23f674a,D03,OSBS,OSBS_003,OSBS_003.basePlot.bgc,2023-07-10T16:42:00Z,2023-07-10T17:39:00Z,OSBS.peakGreenness.2023,NEON.DOC.014048vO,OSBS_003-M-21-20230710|OSBS_003-M-39-20230710|OSBS_003-M-23-20230710,OSBS_003-M-20230710-COMP,B00000073556,OK,NA,0000-0001-9861-5609,NA,NA,20251217T193445Z,RELEASE-2026,DP1.10086.001,OSBS,2023,sls_metagenomicsPooling
48b09c40-1d02-4738-b1ec-b5e37db5de61,D03,OSBS,OSBS_005,OSBS_005.basePlot.bgc,2023-07-11T13:11:00Z,2023-07-11T13:11:00Z,OSBS.peakGreenness.2023,NEON.DOC.014048vO,OSBS_005-M-23-20230711,OSBS_005-M-20230711-COMP,B00000135899,OK,NA,0000-0003-0743-8788,NA,NA,20251217T193445Z,RELEASE-2026,DP1.10086.001,OSBS,2023,sls_metagenomicsPooling
642e1e59-3bd3-467c-8afe-4fd6a2a441c7,D03,OSBS,OSBS_001,OSBS_001.basePlot.bgc,2023-07-11T13:27:00Z,2023-07-11T14:10:00Z,OSBS.peakGreenness.2023,NEON.DOC.014048vO,OSBS_001-O-39-20230711|OSBS_001-O-41-20230711,OSBS_001-O-20230711-COMP,B00000065314,OK,NA,0000-0001-9861-5609,NA,NA,20251217T193445Z,RELEASE-2026,DP1.10086.001,OSBS,2023,sls_metagenomicsPooling
d1e7ed91-9f99-4b3d-a225-46b7f929c005,D03,OSBS,OSBS_005,OSBS_005.basePlot.bgc,2023-07-11T13:41:00Z,2023-07-11T14:10:00Z,OSBS.peakGreenness.2023,NEON.DOC.014048vO,OSBS_005-O-39-20230711|OSBS_005-O-41-20230711,OSBS_005-O-20230711-COMP,B00000136017,OK,NA,0000-0003-0743-8788,NA,NA,20251217T193445Z,RELEASE-2026,DP1.10086.001,OSBS,2023,sls_metagenomicsPooling
6ee8c0d6-871f-43f8-9050-10c601b2a6a8,D03,OSBS,OSBS_001,OSBS_001.basePlot.bgc,2023-07-11T14:49:00Z,2023-07-11T14:49:00Z,OSBS.peakGreenness.2023,NEON.DOC.014048vO,OSBS_001-M-21-20230711,OSBS_001-M-20230711-COMP,B00000073554,OK,NA,0000-0001-9861-5609,NA,NA,20251217T193445Z,RELEASE-2026,DP1.10086.001,OSBS,2023,sls_metagenomicsPooling
1bc3f2a8-c9cd-4361-9ee1-1c5fc595b4b2,D03,OSBS,OSBS_004,OSBS_004.basePlot.bgc,2023-07-11T16:38:00Z,2023-07-11T17:05:00Z,OSBS.peakGreenness.2023,NEON.DOC.014048vO,OSBS_004-M-23-20230711|OSBS_004-M-41-20230711|OSBS_004-M-39-20230711,OSBS_004-M-20230711-COMP,B00000073557,OK,NA,0009-0007-7619-2255,NA,NA,20251217T193445Z,RELEASE-2026,DP1.10086.001,OSBS,2023,sls_metagenomicsPooling
cc0a68e1-f23d-483c-ae48-5296cc9d9cec,D03,OSBS,OSBS_063,OSBS_063.basePlot.bgc,2023-07-12T13:03:00Z,2023-07-12T13:43:00Z,OSBS.peakGreenness.2023,NEON.DOC.014048vO,OSBS_063-M-21-20230712|OSBS_063-M-41-20230712|OSBS_063-M-23-20230712,OSBS_063-M-20230712-COMP,B00000073563,OK,NA,0000-0003-0743-8788,The following samples included in the composite are from resampled locations: OSBS_063-M-41-20230712,location-resampled,20251217T193445Z,RELEASE-2026,DP1.10086.001,OSBS,2023,sls_metagenomicsPooling
061c7bf4-cc1e-40d0-9163-a5a27b663f73,D03,OSBS,OSBS_026,OSBS_026.basePlot.bgc,2023-07-12T13:13:00Z,2023-07-12T13:57:00Z,OSBS.peakGreenness.2023,NEON.DOC.014048vO,OSBS_026-M-23-20230712|OSBS_026-M-41-20230712|OSBS_026-M-39-20230712,OSBS_026-M-20230712-COMP,B00000073561,OK,NA,0000-0001-9861-5609,NA,NA,20251217T193445Z,RELEASE-2026,DP1.10086.001,OSBS,2023,sls_metagenomicsPooling
1f86ba05-04d6-40d1-8571-d133cfaf0088,D03,OSBS,OSBS_027,OSBS_027.basePlot.bgc,2023-07-12T14:50:00Z,2023-07-12T15:17:00Z,OSBS.peakGreenness.2023,NEON.DOC.014048vO,OSBS_027-M-39-20230712|OSBS_027-M-21-20230712|OSBS_027-M-23-20230712,OSBS_027-M-20230712-COMP,B00000073560,OK,NA,0000-0001-9861-5609,NA,NA,20251217T193445Z,RELEASE-2026,DP1.10086.001,OSBS,2023,sls_metagenomicsPooling
5d7c9cf7-6c73-420d-b457-9ce8db649ddb,D03,OSBS,OSBS_031,OSBS_031.basePlot.bgc,2023-07-12T14:51:00Z,2023-07-12T15:28:00Z,OSBS.peakGreenness.2023,NEON.DOC.014048vO,OSBS_031-M-39-20230712|OSBS_031-M-21-20230712|OSBS_031-M-41-20230712,OSBS_031-M-20230712-COMP,B00000073559,OK,NA,0000-0001-6508-1786,NA,NA,20251217T193445Z,RELEASE-2026,DP1.10086.001,OSBS,2023,sls_metagenomicsPooling
eb29c9d4-8c60-490a-bc5d-edc68a7be41a,D03,OSBS,OSBS_029,OSBS_029.basePlot.bgc,2023-07-12T16:40:00Z,2023-07-12T17:12:00Z,OSBS.peakGreenness.2023,NEON.DOC.014048vO,OSBS_029-M-41-20230712|OSBS_029-M-39-20230712|OSBS_029-M-21-20230712,OSBS_029-M-20230712-COMP,B00000073558,OK,NA,0000-0001-9861-5609,"The following samples included in the composite are from resampled locations: OSBS_029-M-39-20230712, OSBS_029-M-41-20230712",location-resampled,20251217T193445Z,RELEASE-2026,DP1.10086.001,OSBS,2023,sls_metagenomicsPooling
